metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.83747,0.65896,0.74845,0.4457,0.03075,5.52956,1.1482,20,1764654453,,False,20,476b5_00007,2025-12-02_13-47-33,32.09355282783508,701.0700242519379,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,701.0700242519379,20
0.80073,0.65904,0.74923,0.43608,0.03132,5.36056,1.165,21,1764654485,,False,21,476b5_00007,2025-12-02_13-48-05,31.948010683059692,733.0180349349976,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,733.0180349349976,21
0.79221,0.6369,0.73155,0.42115,0.03245,5.88801,1.17589,22,1764654517,,False,22,476b5_00007,2025-12-02_13-48-37,32.70144009590149,765.719475030899,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,765.719475030899,22
0.84658,0.67011,0.77078,0.46601,0.03026,5.30559,1.13595,23,1764654549,,False,23,476b5_00007,2025-12-02_13-49-09,32.23952341079712,797.9589984416962,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,797.9589984416962,23
0.82828,0.6541,0.73969,0.45201,0.0299,5.5005,1.12604,24,1764654582,,False,24,476b5_00007,2025-12-02_13-49-42,32.33589506149292,830.2948935031891,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,830.2948935031891,24
0.83732,0.6431,0.74011,0.4651,0.02943,6.07935,1.12499,25,1764654614,,False,25,476b5_00007,2025-12-02_13-50-14,31.736087560653687,862.0309810638428,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,862.0309810638428,25
0.82673,0.65457,0.75541,0.43614,0.03179,5.56061,1.15835,26,1764654646,,False,26,476b5_00007,2025-12-02_13-50-46,32.181967973709106,894.2129490375519,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,894.2129490375519,26
0.8057,0.66367,0.75336,0.43286,0.0324,5.89498,1.16678,27,1764654678,,False,27,476b5_00007,2025-12-02_13-51-18,32.23830437660217,926.451253414154,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,926.451253414154,27
0.82108,0.66951,0.76053,0.44296,0.03148,5.96175,1.14006,28,1764654710,,False,28,476b5_00007,2025-12-02_13-51-50,32.4773428440094,958.9285962581635,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,958.9285962581635,28
0.8107,0.6616,0.75039,0.45266,0.02978,5.67921,1.12284,29,1764654742,,False,29,476b5_00007,2025-12-02_13-52-22,31.708455562591553,990.637051820755,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,990.637051820755,29
0.82688,0.64871,0.76232,0.45761,0.03153,5.41203,1.14485,30,1764654774,,False,30,476b5_00007,2025-12-02_13-52-54,31.754076719284058,1022.3911285400391,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1022.3911285400391,30
0.81394,0.6921,0.77554,0.48659,0.02894,5.13403,1.10218,31,1764654806,,False,31,476b5_00007,2025-12-02_13-53-26,32.26867127418518,1054.6597998142242,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1054.6597998142242,31
0.80557,0.68289,0.75924,0.48349,0.02744,5.77458,1.0992,32,1764654838,,False,32,476b5_00007,2025-12-02_13-53-58,31.614894151687622,1086.2746939659119,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1086.2746939659119,32
0.81451,0.68046,0.75995,0.48315,0.02835,5.98112,1.10015,33,1764654870,,False,33,476b5_00007,2025-12-02_13-54-30,32.55568075180054,1118.8303747177124,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1118.8303747177124,33
0.82666,0.6552,0.76404,0.49395,0.02749,5.69636,1.08383,34,1764654902,,False,34,476b5_00007,2025-12-02_13-55-02,32.01052451133728,1150.8408992290497,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1150.8408992290497,34
0.84557,0.65664,0.76324,0.47044,0.02982,5.66246,1.1182,35,1764654935,,False,35,476b5_00007,2025-12-02_13-55-35,32.618282318115234,1183.459181547165,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1183.459181547165,35
0.83095,0.67576,0.7715,0.49143,0.0282,5.5839,1.08377,36,1764654967,,False,36,476b5_00007,2025-12-02_13-56-07,31.80791187286377,1215.2670934200287,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1215.2670934200287,36
0.83421,0.6858,0.77167,0.43209,0.03425,5.99297,1.19586,37,1764654999,,False,37,476b5_00007,2025-12-02_13-56-39,31.75969123840332,1247.026784658432,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1247.026784658432,37
0.83561,0.68411,0.77055,0.48651,0.02819,5.67905,1.08565,38,1764655031,,False,38,476b5_00007,2025-12-02_13-57-11,32.080021381378174,1279.1068060398102,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1279.1068060398102,38
0.82647,0.66579,0.75279,0.47988,0.02809,6.30355,1.09379,39,1764655062,,False,39,476b5_00007,2025-12-02_13-57-42,31.597671508789062,1310.7044775485992,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1310.7044775485992,39
0.81819,0.66859,0.7577,0.49778,0.0259,6.09666,1.05827,40,1764655094,,False,40,476b5_00007,2025-12-02_13-58-14,31.78291416168213,1342.4873917102814,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1342.4873917102814,40
0.85004,0.69257,0.77988,0.48812,0.02906,5.45336,1.10619,41,1764655126,,False,41,476b5_00007,2025-12-02_13-58-46,32.29714584350586,1374.7845375537872,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1374.7845375537872,41
0.82717,0.66973,0.76037,0.46759,0.02922,6.19257,1.10569,42,1764655158,,False,42,476b5_00007,2025-12-02_13-59-18,32.00013017654419,1406.7846677303314,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1406.7846677303314,42
0.84441,0.67462,0.76901,0.49626,0.02757,5.84922,1.0819,43,1764655191,,False,43,476b5_00007,2025-12-02_13-59-51,32.19059109687805,1438.9752588272095,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1438.9752588272095,43
0.84699,0.6627,0.76536,0.46302,0.03146,6.03115,1.1399,44,1764655222,,False,44,476b5_00007,2025-12-02_14-00-22,31.784055948257446,1470.759314775467,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1470.759314775467,44
0.88297,0.66815,0.77975,0.48646,0.02819,5.59826,1.08725,45,1764655255,,False,45,476b5_00007,2025-12-02_14-00-55,32.293177127838135,1503.052491903305,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1503.052491903305,45
0.83278,0.6714,0.76588,0.5066,0.02624,6.22236,1.06426,46,1764655288,,False,46,476b5_00007,2025-12-02_14-01-28,33.04909348487854,1536.1015853881836,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1536.1015853881836,46
0.86948,0.69022,0.78731,0.50116,0.02818,5.65827,1.09092,47,1764655321,,False,47,476b5_00007,2025-12-02_14-02-01,32.69031071662903,1568.7918961048126,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1568.7918961048126,47
0.86201,0.67448,0.77189,0.49671,0.02757,6.22426,1.08388,48,1764655353,,False,48,476b5_00007,2025-12-02_14-02-33,31.99457573890686,1600.7864718437195,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1600.7864718437195,48
0.83501,0.69953,0.78195,0.51285,0.02658,5.82766,1.0617,49,1764655385,,False,49,476b5_00007,2025-12-02_14-03-05,32.422932624816895,1633.2094044685364,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1633.2094044685364,49
0.8904,0.67242,0.78435,0.51914,0.02623,5.67927,1.05705,50,1764655418,,False,50,476b5_00007,2025-12-02_14-03-38,32.94753623008728,1666.1569406986237,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1666.1569406986237,50
0.84692,0.66794,0.75874,0.47146,0.02953,6.46503,1.10771,51,1764655451,,False,51,476b5_00007,2025-12-02_14-04-11,33.246803760528564,1699.4037444591522,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1699.4037444591522,51
0.85532,0.66454,0.75755,0.48995,0.02804,6.60158,1.08435,52,1764655482,,False,52,476b5_00007,2025-12-02_14-04-42,31.268877744674683,1730.672622203827,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1730.672622203827,52
0.85665,0.65372,0.74233,0.44153,0.03149,7.20481,1.13335,53,1764655513,,False,53,476b5_00007,2025-12-02_14-05-13,30.86997079849243,1761.5425930023193,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1761.5425930023193,53
0.85724,0.6922,0.77977,0.5143,0.02581,5.45641,1.0404,54,1764655544,,False,54,476b5_00007,2025-12-02_14-05-44,30.869781732559204,1792.4123747348785,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1792.4123747348785,54
0.84968,0.68926,0.77409,0.51929,0.02529,5.80129,1.03648,55,1764655576,,False,55,476b5_00007,2025-12-02_14-06-16,31.59659194946289,1824.0089666843414,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1824.0089666843414,55
0.85126,0.67422,0.76519,0.50413,0.02641,6.02419,1.05704,56,1764655607,,False,56,476b5_00007,2025-12-02_14-06-47,30.834938764572144,1854.8439054489136,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1854.8439054489136,56
0.8546,0.68584,0.773,0.51643,0.02567,5.95284,1.04166,57,1764655638,,False,57,476b5_00007,2025-12-02_14-07-18,31.122138023376465,1885.96604347229,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1885.96604347229,57
0.88965,0.68151,0.78963,0.52094,0.02651,5.80814,1.05271,58,1764655669,,False,58,476b5_00007,2025-12-02_14-07-49,31.35634136199951,1917.3223848342896,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1917.3223848342896,58
0.86104,0.66292,0.75286,0.50974,0.02551,6.70254,1.04123,59,1764655700,,False,59,476b5_00007,2025-12-02_14-08-20,31.243563175201416,1948.565948009491,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1948.565948009491,59
0.87872,0.6801,0.78108,0.53282,0.02514,6.21046,1.03642,60,1764655731,,True,60,476b5_00007,2025-12-02_14-08-51,30.91340970993042,1979.4793577194214,24074,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1979.4793577194214,60
