metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.78871,0.63731,0.72856,0.38203,0.00684,3.402,1.27453,14,1764660935,,False,14,476b5_00014,2025-12-02_15-35-35,31.03602933883667,521.1221096515656,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,521.1221096515656,14
0.77727,0.60813,0.69696,0.33146,0.00769,3.93155,1.38259,15,1764660966,,False,15,476b5_00014,2025-12-02_15-36-06,30.566449403762817,551.6885590553284,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,551.6885590553284,15
0.8013,0.6598,0.75127,0.37593,0.00703,3.37741,1.30202,16,1764660997,,False,16,476b5_00014,2025-12-02_15-36-37,31.424168586730957,583.1127276420593,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,583.1127276420593,16
0.79962,0.6431,0.73359,0.35359,0.00724,3.56088,1.33119,17,1764661029,,False,17,476b5_00014,2025-12-02_15-37-09,31.37843418121338,614.4911618232727,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,614.4911618232727,17
0.77014,0.65735,0.73885,0.36015,0.00713,3.46396,1.31415,18,1764661060,,False,18,476b5_00014,2025-12-02_15-37-40,31.355136394500732,645.8462982177734,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,645.8462982177734,18
0.7841,0.64086,0.73901,0.3602,0.00736,3.79776,1.31516,19,1764661092,,False,19,476b5_00014,2025-12-02_15-38-12,31.41853976249695,677.2648379802704,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,677.2648379802704,19
0.79321,0.64646,0.74221,0.37885,0.00721,3.41744,1.29714,20,1764661123,,False,20,476b5_00014,2025-12-02_15-38-43,31.105880975723267,708.3707189559937,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,708.3707189559937,20
0.78746,0.66658,0.74305,0.39238,0.00684,3.35897,1.28351,21,1764661154,,False,21,476b5_00014,2025-12-02_15-39-14,31.5694522857666,739.9401712417603,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,739.9401712417603,21
0.80848,0.64102,0.74156,0.36816,0.00734,3.47279,1.31471,22,1764661185,,False,22,476b5_00014,2025-12-02_15-39-45,30.888245344161987,770.8284165859222,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,770.8284165859222,22
0.79591,0.64564,0.74188,0.35526,0.0077,3.64317,1.37039,23,1764661217,,False,23,476b5_00014,2025-12-02_15-40-17,31.245553493499756,802.073970079422,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,802.073970079422,23
0.73607,0.64889,0.72371,0.35954,0.00746,3.67745,1.34121,24,1764661247,,False,24,476b5_00014,2025-12-02_15-40-47,30.746890783309937,832.8208608627319,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,832.8208608627319,24
0.83317,0.6847,0.76964,0.40045,0.00697,3.2297,1.2893,25,1764661279,,False,25,476b5_00014,2025-12-02_15-41-19,31.28777313232422,864.1086339950562,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,864.1086339950562,25
0.80677,0.62943,0.73669,0.3619,0.00714,3.54578,1.30835,26,1764661310,,False,26,476b5_00014,2025-12-02_15-41-50,31.706604957580566,895.8152389526367,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,895.8152389526367,26
0.7952,0.66023,0.74881,0.35342,0.00774,3.50382,1.34103,27,1764661341,,False,27,476b5_00014,2025-12-02_15-42-21,30.50370168685913,926.3189406394958,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,926.3189406394958,27
0.82771,0.65354,0.75759,0.39982,0.0067,3.44615,1.26173,28,1764661372,,False,28,476b5_00014,2025-12-02_15-42-52,31.62074065208435,957.9396812915802,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,957.9396812915802,28
0.83386,0.65926,0.73829,0.39318,0.00692,4.16144,1.27463,29,1764661403,,False,29,476b5_00014,2025-12-02_15-43-23,30.8938045501709,988.8334858417511,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,988.8334858417511,29
0.81482,0.68274,0.75518,0.38473,0.00695,3.4798,1.2862,30,1764661435,,True,30,476b5_00014,2025-12-02_15-43-55,31.66170310974121,1020.4951889514923,30668,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,1020.4951889514923,30
