metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.59382,0.50457,0.51876,0.25639,0.01822,10.22562,1.33856,1,1764661606,,False,1,476b5_00015,2025-12-02_15-46-46,168.82385563850403,168.82385563850403,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,168.82385563850403,1
0.64582,0.53304,0.55934,0.27067,0.01871,7.74915,1.28903,2,1764661639,,False,2,476b5_00015,2025-12-02_15-47-19,31.244304418563843,200.06816005706787,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,200.06816005706787,2
0.63228,0.54157,0.57407,0.28045,0.01875,8.0579,1.31888,3,1764661670,,False,3,476b5_00015,2025-12-02_15-47-50,31.30848002433777,231.37664008140564,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,231.37664008140564,3
0.63518,0.58039,0.59849,0.30865,0.01787,7.09966,1.27214,4,1764661701,,False,4,476b5_00015,2025-12-02_15-48-21,31.227128505706787,262.6037685871124,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,262.6037685871124,4
0.69493,0.54865,0.60989,0.3179,0.01737,7.46328,1.25854,5,1764661732,,False,5,476b5_00015,2025-12-02_15-48-52,31.26137661933899,293.8651452064514,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,293.8651452064514,5
0.75513,0.6093,0.68194,0.37217,0.01597,6.41966,1.20564,6,1764661764,,False,6,476b5_00015,2025-12-02_15-49-24,31.409821271896362,325.2749664783478,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,325.2749664783478,6
0.7369,0.65496,0.70158,0.37437,0.0176,6.17482,1.22583,7,1764661795,,False,7,476b5_00015,2025-12-02_15-49-55,30.92189121246338,356.19685769081116,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,356.19685769081116,7
0.71205,0.61332,0.67632,0.37474,0.01596,6.73686,1.19267,8,1764661826,,False,8,476b5_00015,2025-12-02_15-50-26,31.0908362865448,387.28769397735596,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,387.28769397735596,8
0.74346,0.6379,0.70475,0.36997,0.01782,6.56267,1.2458,9,1764661857,,False,9,476b5_00015,2025-12-02_15-50-57,30.959359169006348,418.2470531463623,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,418.2470531463623,9
0.77357,0.6418,0.71444,0.36564,0.01827,6.39774,1.28084,10,1764661888,,False,10,476b5_00015,2025-12-02_15-51-28,30.815216302871704,449.062269449234,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,449.062269449234,10
0.77161,0.62844,0.72019,0.39503,0.01696,6.41742,1.21577,11,1764661919,,False,11,476b5_00015,2025-12-02_15-51-59,31.30239725112915,480.36466670036316,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,480.36466670036316,11
0.78965,0.65881,0.73355,0.38735,0.01771,5.91026,1.2445,12,1764661950,,False,12,476b5_00015,2025-12-02_15-52-30,31.061777591705322,511.4264442920685,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,511.4264442920685,12
0.77577,0.65499,0.72947,0.43722,0.01468,5.87091,1.13344,13,1764661981,,False,13,476b5_00015,2025-12-02_15-53-01,31.072555780410767,542.4990000724792,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,542.4990000724792,13
0.78681,0.62422,0.72583,0.38221,0.01806,6.50247,1.25163,14,1764662012,,False,14,476b5_00015,2025-12-02_15-53-32,30.970885038375854,573.4698851108551,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,573.4698851108551,14
0.79877,0.66655,0.73905,0.41468,0.01601,5.792,1.17821,15,1764662043,,False,15,476b5_00015,2025-12-02_15-54-03,30.967612743377686,604.4374978542328,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,604.4374978542328,15
0.77311,0.63274,0.71546,0.37439,0.01837,6.33127,1.2613,16,1764662074,,False,16,476b5_00015,2025-12-02_15-54-34,30.81976294517517,635.257260799408,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,635.257260799408,16
0.77156,0.64239,0.72247,0.4034,0.01607,6.27012,1.18533,17,1764662105,,False,17,476b5_00015,2025-12-02_15-55-05,30.56358528137207,665.82084608078,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,665.82084608078,17
0.78053,0.63418,0.72978,0.3957,0.01754,6.22935,1.21941,18,1764662136,,False,18,476b5_00015,2025-12-02_15-55-36,31.44892430305481,697.2697703838348,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,697.2697703838348,18
0.82154,0.66233,0.75736,0.44222,0.01574,5.70247,1.16302,19,1764662167,,False,19,476b5_00015,2025-12-02_15-56-07,30.974836826324463,728.2446072101593,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,728.2446072101593,19
0.81441,0.64793,0.73783,0.39599,0.01751,6.34,1.23454,20,1764662198,,False,20,476b5_00015,2025-12-02_15-56-38,30.96938443183899,759.2139916419983,31617,autodl-container-bfc840bf61-9a26cdb5,172.17.0.4,759.2139916419983,20
